"league_id","season","stage","timeline_id","match_api_id","home_team_api_id","home_team_short_name","away_team_api_id","away_team_short_name","home_team_goal","away_team_goal","home_win","home_loss","home_draw","away_win","away_loss","away_draw","home_goal_diff_0","away_goal_diff_0","home_goal_diff_1","away_goal_diff_1","home_goal_diff_2","away_goal_diff_2","home_goal_diff_3","away_goal_diff_3","home_goal_diff_5","away_goal_diff_5","home_goal_diff_10","away_goal_diff_10","home_goal_diff_total","away_goal_diff_total"
1729,"2010/2011",7,83,839881,10194,"STK",8655,"BLB",1,0,1,0,0,0,1,0,1,-1,0,1,1,1,0,0,0,0,0,0,0,0
1729,"2010/2011",7,83,839882,8528,"WIG",8602,"WOL",2,0,1,0,0,0,1,0,2,-2,-2,-2,-2,-3,-8,-3,-12,-3,-12,-3,-12,-3
1729,"2010/2011",7,83,839883,8455,"CHE",9825,"ARS",2,0,1,0,0,0,1,0,2,-2,4,0,6,1,12,1,12,1,12,1,12,1
1729,"2010/2011",8,84,839884,10260,"MUN",8659,"WBA",2,2,0,0,1,0,0,1,0,0,1,1,4,0,7,-6,7,-6,7,-6,7,-6
1729,"2010/2011",8,84,839885,9825,"ARS",8658,"BIR",2,1,1,0,0,0,1,0,1,-1,-1,-2,2,-2,8,-2,8,-2,8,-2,8,-2
1729,"2010/2011",8,84,839886,10252,"AVL",8455,"CHE",0,0,0,0,1,0,0,1,0,0,0,-1,1,1,4,7,4,7,4,7,4,7
1729,"2010/2011",8,84,839887,8668,"EVE",8650,"LIV",2,0,1,0,0,0,1,0,2,-2,-1,-1,-1,-1,-1,-4,-1,-4,-1,-4,-1,-4
1729,"2010/2011",8,84,839888,10261,"NEW",8528,"WIG",2,2,0,0,1,0,0,1,0,0,-1,0,-3,1,3,1,3,1,3,1,3,1
1729,"2010/2011",8,84,839889,8602,"WOL",8654,"WHU",1,1,0,0,1,0,0,1,0,0,-1,0,-1,-3,0,-6,0,-6,0,-6,0,-6
1729,"2010/2011",8,84,839890,8655,"BLB",8472,"SUN",0,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,-1
1729,"2010/2011",8,84,839891,9879,"FUL",8586,"TOT",1,2,0,1,0,1,0,0,-1,1,0,-1,1,-1,1,0,1,0,1,0,1,0
1729,"2010/2011",8,84,839892,8559,"BOL",10194,"STK",2,1,1,0,0,0,1,0,1,-1,0,1,0,-1,0,-2,0,-2,0,-2,0,-2
1729,"2010/2011",8,84,839893,8483,"BLA",8456,"MCI",2,3,0,1,0,1,0,0,-1,1,-1,2,-1,1,-1,1,-1,1,-1,1,-1,1
1729,"2010/2011",9,85,839894,8650,"LIV",8655,"BLB",2,1,1,0,0,0,1,0,1,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,-1
1729,"2010/2011",9,85,839895,8472,"SUN",10252,"AVL",1,0,1,0,0,0,1,0,1,-1,0,-1,0,0,1,-1,1,-7,1,-7,1,-7
1729,"2010/2011",9,85,839896,8586,"TOT",8668,"EVE",1,1,0,0,1,0,0,1,0,0,1,2,3,2,2,1,2,0,2,0,2,0
1729,"2010/2011",9,85,839897,8654,"WHU",10261,"NEW",1,2,0,1,0,1,0,0,-1,1,0,-1,1,0,-1,0,-3,-3,-3,-3,-3,-3
1729,"2010/2011",9,85,839898,8456,"MCI",9825,"ARS",0,3,0,1,0,1,0,0,-3,3,1,-2,2,-2,2,-1,5,-1,5,-1,5,-1
1729,"2010/2011",9,85,839899,8658,"BIR",8483,"BLA",2,0,1,0,0,0,1,0,2,-2,-2,1,-2,-3,-2,-1,-1,-3,-1,-3,-1,-3
1729,"2010/2011",9,85,839900,8659,"WBA",9879,"FUL",2,1,1,0,0,0,1,0,1,-1,0,0,2,0,2,0,3,0,3,0,3,0
1729,"2010/2011",9,85,839901,10194,"STK",10260,"MUN",1,2,0,1,0,1,0,0,-1,1,1,0,1,0,2,0,1,0,1,0,1,0
1729,"2010/2011",9,85,839902,8528,"WIG",8559,"BOL",1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,-3,-10,-1,-10,-1,-10,-1
1729,"2010/2011",9,85,839903,8455,"CHE",8602,"WOL",2,0,1,0,0,0,1,0,2,-2,2,-2,6,-4,8,-5,14,-5,14,-5,14,-5
1729,"2010/2011",10,86,839904,10260,"MUN",8586,"TOT",2,0,1,0,0,0,1,0,2,-2,0,1,1,0,4,0,7,1,7,1,7,1
1729,"2010/2011",10,86,839905,9825,"ARS",8654,"WHU",1,0,1,0,0,0,1,0,1,-1,1,0,0,0,3,-3,9,-6,9,-6,9,-6
1729,"2010/2011",10,86,839906,10252,"AVL",8658,"BIR",0,0,0,0,1,0,0,1,0,0,0,-1,0,-3,1,-3,4,-3,4,-3,4,-3
1729,"2010/2011",10,86,839907,8668,"EVE",10194,"STK",1,0,1,0,0,0,1,0,1,-1,2,-1,1,0,1,-2,1,-3,1,-3,1,-3
1729,"2010/2011",10,86,839908,10261,"NEW",8472,"SUN",5,1,1,0,0,0,1,0,4,-4,0,0,-1,0,-3,0,3,-1,3,-1,3,-1
1729,"2010/2011",10,86,839909,8602,"WOL",8456,"MCI",2,1,1,0,0,0,1,0,1,-1,0,1,-1,3,-1,2,0,2,0,2,0,2
1729,"2010/2011",10,86,839910,8655,"BLB",8455,"CHE",1,2,0,1,0,1,0,0,-1,1,0,0,0,-1,-1,1,0,7,0,7,0,7
1729,"2010/2011",10,86,839911,9879,"FUL",8528,"WIG",2,0,1,0,0,0,1,0,2,-2,-1,0,-1,0,0,1,0,1,0,1,0,1
1729,"2010/2011",10,86,839912,8559,"BOL",8650,"LIV",0,1,0,1,0,1,0,0,-1,1,1,-2,1,-3,1,-3,1,-6,1,-6,1,-6
1729,"2010/2011",10,86,839913,8483,"BLA",8659,"WBA",2,1,1,0,0,0,1,0,1,-1,-1,0,-2,1,-2,0,-2,-6,-2,-6,-2,-6
1729,"2010/2011",11,87,839914,10260,"MUN",8602,"WOL",2,1,1,0,0,0,1,0,1,-1,2,-2,2,-4,3,-6,9,-7,9,-7,9,-7
1729,"2010/2011",11,87,839915,9825,"ARS",10261,"NEW",0,1,0,1,0,1,0,0,-1,1,1,1,2,0,1,1,10,-2,10,-2,10,-2
1729,"2010/2011",11,87,839916,8650,"LIV",8455,"CHE",2,0,1,0,0,0,1,0,2,-2,1,1,0,1,0,0,1,8,1,8,1,8
1729,"2010/2011",11,87,839917,8472,"SUN",10194,"STK",2,0,1,0,0,0,1,0,2,-2,1,-1,1,-2,1,-1,2,-4,2,-4,2,-4
1729,"2010/2011",11,87,839918,8655,"BLB",8528,"WIG",2,1,1,0,0,0,1,0,1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1
1729,"2010/2011",11,87,839919,9879,"FUL",10252,"AVL",1,1,0,0,1,0,0,1,0,0,2,-1,1,-2,1,-1,2,-8,2,-8,2,-8
1729,"2010/2011",11,87,839920,8658,"BIR",8654,"WHU",2,2,0,0,1,0,0,1,0,0,2,-1,0,-1,0,-1,1,-7,1,-7,1,-7
1729,"2010/2011",11,87,839921,8559,"BOL",8586,"TOT",4,2,1,0,0,0,1,0,2,-2,-1,-2,0,-1,0,-2,0,-1,0,-1,0,-1
1729,"2010/2011",11,87,839922,8659,"WBA",8456,"MCI",0,2,0,1,0,1,0,0,-2,2,1,-1,1,0,3,2,4,1,4,1,4,1
1729,"2010/2011",11,87,839923,8483,"BLA",8668,"EVE",2,2,0,0,1,0,0,1,0,0,1,0,0,2,-1,2,-1,0,-1,0,-1,0
1729,"2010/2011",12,88,839924,8586,"TOT",8472,"SUN",1,1,0,0,1,0,0,1,0,0,0,-4,1,-4,3,-4,2,-5,2,-5,2,-5
1729,"2010/2011",12,88,839925,8654,"WHU",8659,"WBA",2,2,0,0,1,0,0,1,0,0,-1,-1,-1,-1,0,0,-4,-7,-4,-7,-4,-7
1729,"2010/2011",12,88,839926,8602,"WOL",9825,"ARS",0,2,0,1,0,1,0,0,-2,2,1,3,1,1,0,1,1,2,1,2,1,2
1729,"2010/2011",12,88,839927,10194,"STK",8658,"BIR",3,2,1,0,0,0,1,0,1,-1,-1,0,0,-1,0,-3,0,-3,0,-3,0,-3
1729,"2010/2011",12,88,839928,8528,"WIG",8650,"LIV",1,1,0,0,1,0,0,1,0,0,0,1,2,-1,0,-2,-6,-5,-10,-5,-10,-5
1729,"2010/2011",12,88,839929,10252,"AVL",8483,"BLA",3,2,1,0,0,0,1,0,1,-1,0,-2,0,-1,0,-5,4,-9,4,-5,4,-5
1729,"2010/2011",12,88,839930,8668,"EVE",8559,"BOL",1,1,0,0,1,0,0,1,0,0,1,0,3,0,2,0,2,-1,2,-1,2,-1
1729,"2010/2011",12,88,839931,10261,"NEW",8655,"BLB",1,2,0,1,0,1,0,0,-1,1,4,-1,4,-2,3,-1,7,-2,7,-2,7,-2
1729,"2010/2011",12,88,839932,8456,"MCI",10260,"MUN",0,0,0,0,1,0,0,1,0,0,-3,1,-2,1,-1,1,2,1,2,1,2,1
1729,"2010/2011",12,88,839933,8455,"CHE",9879,"FUL",1,0,1,0,0,0,1,0,1,-1,2,-1,4,-1,8,-1,16,-1,16,-1,16,-1
1729,"2010/2011",13,89,839934,8586,"TOT",8655,"BLB",4,2,1,0,0,0,1,0,2,-2,0,1,0,0,1,-1,2,0,2,-1,2,-1
1729,"2010/2011",13,89,839935,8654,"WHU",8483,"BLA",0,0,0,0,1,0,0,1,0,0,0,-1,-1,-3,-1,-2,-2,-4,-4,-6,-4,-6
1729,"2010/2011",13,89,839936,10252,"AVL",10260,"MUN",2,2,0,0,1,0,0,1,0,0,1,0,1,1,1,1,2,1,5,1,5,1
1729,"2010/2011",13,89,839937,8668,"EVE",9825,"ARS",1,2,0,1,0,1,0,0,-1,1,0,2,1,5,3,3,2,4,2,4,2,4
1729,"2010/2011",13,89,839938,10261,"NEW",9879,"FUL",0,0,0,0,1,0,0,1,0,0,-1,-1,3,-2,3,-2,0,-2,6,-2,6,-2
1729,"2010/2011",13,89,839939,8456,"MCI",8658,"BIR",0,0,0,0,1,0,0,1,0,0,0,-1,-3,-1,-2,-2,-1,-4,2,-4,2,-4
1729,"2010/2011",13,89,839940,8602,"WOL",8559,"BOL",2,3,0,1,0,1,0,0,-1,1,-2,0,-1,0,-1,0,-2,-3,-1,-1,-1,-1
1729,"2010/2011",13,89,839941,10194,"STK",8650,"LIV",2,0,1,0,0,0,1,0,2,-2,1,0,0,1,1,-1,2,-2,1,-5,1,-5
1729,"2010/2011",13,89,839942,8528,"WIG",8659,"WBA",1,0,1,0,0,0,1,0,1,-1,0,0,0,-1,2,-1,0,-1,-10,-7,-10,-7
1729,"2010/2011",13,89,839943,8455,"CHE",8472,"SUN",0,3,0,1,0,1,0,0,-3,3,1,0,3,-4,5,-4,11,-4,17,-5,17,-5
1729,"2010/2011",14,90,839944,10260,"MUN",8528,"WIG",2,0,1,0,0,0,1,0,2,-2,1,-1,3,-3,3,-3,7,-2,10,-2,10,-2
1729,"2010/2011",14,90,839945,9825,"ARS",8586,"TOT",2,3,0,1,0,1,0,0,-1,1,-1,-2,0,-4,1,-3,3,-4,9,-3,9,-3
1729,"2010/2011",14,90,839946,8650,"LIV",8654,"WHU",3,0,1,0,0,0,1,0,3,-3,2,0,3,-1,2,-1,3,-4,3,-7,3,-7
1729,"2010/2011",14,90,839947,8472,"SUN",8668,"EVE",2,2,0,0,1,0,0,1,0,0,2,0,3,0,3,2,4,1,4,0,4,0
1729,"2010/2011",14,90,839948,8655,"BLB",10252,"AVL",2,0,1,0,0,0,1,0,2,-2,1,0,0,-1,0,-2,-1,-2,0,-8,0,-8
1729,"2010/2011",14,90,839949,9879,"FUL",8456,"MCI",1,4,0,1,0,1,0,0,-3,3,0,2,2,1,1,2,2,3,2,3,2,3
1729,"2010/2011",14,90,839950,8658,"BIR",8455,"CHE",1,0,1,0,0,0,1,0,1,-1,0,-2,2,-1,0,-1,0,0,1,6,1,6
1729,"2010/2011",14,90,839951,8559,"BOL",10261,"NEW",5,1,1,0,0,0,1,0,4,-4,2,1,1,2,2,1,2,2,2,-1,2,-1
1729,"2010/2011",14,90,839952,8659,"WBA",10194,"STK",0,3,0,1,0,1,0,0,-3,3,-2,-2,-1,-3,-1,-4,1,-5,2,-6,2,-6
1729,"2010/2011",14,90,839953,8483,"BLA",8602,"WOL",2,1,1,0,0,0,1,0,1,-1,0,-1,1,-3,0,-5,-1,-8,-1,-8,-1,-8
1729,"2010/2011",15,91,839954,10260,"MUN",8655,"BLB",7,1,1,0,0,0,1,0,6,-6,2,-2,3,-1,5,-2,6,-2,12,-3,12,-3
1729,"2010/2011",15,91,839955,8586,"TOT",8650,"LIV",2,1,1,0,0,0,1,0,1,-1,2,-2,2,-2,2,-1,5,-4,4,-7,4,-7
1729,"2010/2011",15,91,839956,8654,"WHU",8528,"WIG",3,1,1,0,0,0,1,0,2,-2,0,-2,0,-3,-1,-5,0,-5,-4,-4,-4,-4
1729,"2010/2011",15,91,839957,10252,"AVL",9825,"ARS",2,4,0,1,0,1,0,0,-2,2,0,1,1,3,1,6,1,4,5,5,5,5
1729,"2010/2011",15,91,839958,8668,"EVE",8659,"WBA",1,4,0,1,0,1,0,0,-3,3,-1,-1,-1,-1,0,-2,1,-1,1,-8,1,-8
1729,"2010/2011",15,91,839959,10261,"NEW",8455,"CHE",1,1,0,0,1,0,0,1,0,0,0,-1,-1,-3,3,-2,2,-3,6,5,6,5
1729,"2010/2011",15,91,839960,8602,"WOL",8472,"SUN",3,2,1,0,0,0,1,0,1,-1,-1,3,-3,3,-2,-1,-3,-1,-2,-2,-2,-2
1729,"2010/2011",15,91,839961,9879,"FUL",8658,"BIR",1,1,0,0,1,0,0,1,0,0,-3,0,-3,-1,-1,-1,-2,-4,-1,-4,-1,-4
1729,"2010/2011",15,91,839962,8559,"BOL",8483,"BLA",2,2,0,0,1,0,0,1,0,0,4,0,6,-1,5,-3,6,-6,6,-6,6,-6
1729,"2010/2011",15,91,839963,10194,"STK",8456,"MCI",1,1,0,0,1,0,0,1,0,0,2,3,3,5,2,4,3,7,3,6,3,6
1729,"2010/2011",16,92,839964,9825,"ARS",9879,"FUL",2,1,1,0,0,0,1,0,1,-1,-1,0,-2,-1,-1,-2,-1,-2,8,-2,8,-2
1729,"2010/2011",16,92,839965,8650,"LIV",10252,"AVL",3,0,1,0,0,0,1,0,3,-3,3,-2,5,-2,6,-3,5,-3,6,-10,6,-10
1729,"2010/2011",16,92,839966,8472,"SUN",8654,"WHU",1,0,1,0,0,0,1,0,1,-1,0,-3,2,-3,3,-4,3,-4,4,-10,4,-10
1729,"2010/2011",16,92,839967,8456,"MCI",8559,"BOL",1,0,1,0,0,0,1,0,1,-1,0,1,0,1,-3,1,-1,1,2,0,2,0
1729,"2010/2011",16,92,839968,8655,"BLB",8602,"WOL",3,0,1,0,0,0,1,0,3,-3,2,-1,3,-2,2,-4,2,-8,2,-9,2,-9
1729,"2010/2011",16,92,839969,8658,"BIR",8586,"TOT",1,1,0,0,1,0,0,1,0,0,1,1,1,-1,3,-3,1,-3,2,-2,2,-2
1729,"2010/2011",16,92,839970,8659,"WBA",10261,"NEW",3,1,1,0,0,0,1,0,2,-2,-3,-4,-5,-3,-4,-2,-2,-2,-1,-5,-1,-5
1729,"2010/2011",16,92,839971,8483,"BLA",10260,"MUN",2,3,0,1,0,1,0,0,-1,1,1,0,1,0,2,1,0,1,0,1,0,1
1729,"2010/2011",16,92,839972,8528,"WIG",10194,"STK",2,2,0,0,1,0,0,1,0,0,1,3,1,1,1,0,1,0,-9,-3,-9,-3
1729,"2010/2011",16,92,839973,8455,"CHE",8668,"EVE",1,1,0,0,1,0,0,1,0,0,-3,0,-2,0,0,0,6,2,14,0,14,0
1729,"2010/2011",17,93,839974,10260,"MUN",9825,"ARS",1,0,1,0,0,0,1,0,1,-1,6,2,8,3,9,5,11,6,18,7,18,7
1729,"2010/2011",17,93,839975,8586,"TOT",8455,"CHE",1,1,0,0,1,0,0,1,0,0,1,0,3,-1,3,-3,4,-2,5,5,5,5
1729,"2010/2011",17,93,839976,8654,"WHU",8456,"MCI",1,3,0,1,0,1,0,0,-2,2,2,0,2,3,2,5,1,5,-2,6,-2,6
1729,"2010/2011",17,93,839977,10252,"AVL",8659,"WBA",2,1,1,0,0,0,1,0,1,-1,-2,3,-2,2,-1,2,-1,1,3,-5,3,-5
1729,"2010/2011",17,93,839978,8668,"EVE",8528,"WIG",0,0,0,0,1,0,0,1,0,0,-3,-2,-4,-4,-4,-5,-1,-7,-2,-6,-2,-6
1729,"2010/2011",17,93,839979,10261,"NEW",8650,"LIV",3,1,1,0,0,0,1,0,2,-2,0,-1,0,-3,-1,-3,3,-4,6,-8,6,-8
1729,"2010/2011",17,93,839980,8602,"WOL",8658,"BIR",1,0,1,0,0,0,1,0,1,-1,1,0,0,0,-2,-1,-1,-2,-1,-4,-1,-4
1729,"2010/2011",17,93,839981,9879,"FUL",8472,"SUN",0,0,0,0,1,0,0,1,0,0,0,-1,-3,2,-3,2,-2,-2,-1,-3,-1,-3
1729,"2010/2011",17,93,839982,8559,"BOL",8655,"BLB",2,1,1,0,0,0,1,0,1,-1,0,-6,4,-8,6,-7,6,-9,6,-9,6,-9
1729,"2010/2011",17,93,839983,10194,"STK",8483,"BLA",0,1,0,1,0,1,0,0,-1,1,0,0,2,0,3,-1,3,-2,3,-6,3,-6
1729,"2010/2011",18,94,839984,9825,"ARS",10194,"STK",1,0,1,0,0,0,1,0,1,-1,1,0,0,3,-1,1,1,-1,9,-3,9,-3
1729,"2010/2011",18,94,839985,8650,"LIV",9879,"FUL",1,0,1,0,0,0,1,0,1,-1,3,-1,6,-1,8,-2,8,-3,9,-3,9,-3
1729,"2010/2011",18,94,839986,8472,"SUN",8559,"BOL",1,0,1,0,0,0,1,0,1,-1,1,-1,1,0,3,0,4,0,5,-1,5,-1
1729,"2010/2011",18,94,839987,8456,"MCI",8668,"EVE",1,2,0,1,0,1,0,0,-1,1,1,0,1,0,1,0,-1,2,3,0,3,0
1729,"2010/2011",18,94,839988,8655,"BLB",8654,"WHU",1,1,0,0,1,0,0,1,0,0,3,-1,5,-4,6,-4,5,-5,5,-11,5,-11
1729,"2010/2011",18,94,839989,8658,"BIR",10261,"NEW",0,2,0,1,0,1,0,0,-2,2,0,-2,1,-6,1,-5,1,-5,2,-7,2,-7
1729,"2010/2011",18,94,839990,8659,"WBA",8602,"WOL",1,1,0,0,1,0,0,1,0,0,2,-3,-1,-4,-3,-5,-2,-9,1,-12,1,-12
1729,"2010/2011",18,94,839991,8483,"BLA",8586,"TOT",3,1,1,0,0,0,1,0,2,-2,-1,0,0,1,0,-1,0,-2,-1,-2,-1,-2
1729,"2010/2011",18,94,839992,8528,"WIG",10252,"AVL",1,2,0,1,0,1,0,0,-1,1,0,-3,1,-5,1,-5,3,-7,-9,-13,-9,-13
1729,"2010/2011",18,94,839993,8455,"CHE",10260,"MUN",2,1,1,0,0,0,1,0,1,-1,0,1,-3,1,-2,1,2,2,14,2,14,2
1729,"2010/2011",19,95,839994,10260,"MUN",8472,"SUN",2,0,1,0,0,0,1,0,2,-2,1,0,7,-1,9,2,12,-2,19,-3,19,-3
1729,"2010/2011",19,95,839995,9825,"ARS",8455,"CHE",3,1,1,0,0,0,1,0,2,-2,1,0,2,0,1,-1,1,-2,10,5,10,5
1729,"2010/2011",19,95,839996,10252,"AVL",8586,"TOT",1,2,0,1,0,1,0,0,-1,1,1,-2,-1,-2,-1,-1,0,-5,4,-4,4,-4
1729,"2010/2011",19,95,839997,8668,"EVE",8658,"BIR",1,1,0,0,1,0,0,1,0,0,0,-1,-3,-1,-4,-1,-3,-2,-2,-5,-2,-5
1729,"2010/2011",19,95,839998,10261,"NEW",8456,"MCI",1,3,0,1,0,1,0,0,-2,2,2,2,2,2,2,5,5,6,8,8,8,8
1729,"2010/2011",19,95,839999,8602,"WOL",8528,"WIG",1,2,0,1,0,1,0,0,-1,1,1,0,2,-2,1,-4,0,-7,0,-6,0,-6
1729,"2010/2011",19,95,840000,8655,"BLB",10194,"STK",0,2,0,1,0,1,0,0,-2,2,0,-1,3,-1,5,2,5,-1,5,-4,5,-4
1729,"2010/2011",19,95,840001,9879,"FUL",8654,"WHU",1,3,0,1,0,1,0,0,-2,2,0,0,0,-1,-3,-4,-1,-5,-1,-11,-1,-11
1729,"2010/2011",19,95,840002,8559,"BOL",8659,"WBA",2,0,1,0,0,0,1,0,2,-2,1,-1,1,2,5,1,6,0,7,-6,7,-6
1729,"2010/2011",19,95,840003,8483,"BLA",8650,"LIV",2,1,1,0,0,0,1,0,1,-1,2,-2,1,-3,2,-5,3,-4,1,-10,1,-10
1729,"2010/2011",20,96,840004,8650,"LIV",8602,"WOL",0,1,0,1,0,1,0,0,-1,1,1,0,4,-3,7,-4,10,-7,10,-12,10,-12
1729,"2010/2011",20,96,840005,8472,"SUN",8483,"BLA",0,2,0,1,0,1,0,0,-2,2,1,1,2,1,2,1,5,-2,6,-5,6,-5
1729,"2010/2011",20,96,840006,8586,"TOT",10261,"NEW",2,0,1,0,0,0,1,0,2,-2,0,2,1,0,3,-4,3,-2,5,-5,5,-5
1729,"2010/2011",20,96,840007,8654,"WHU",8668,"EVE",1,1,0,0,1,0,0,1,0,0,-2,1,0,1,0,1,-1,1,-4,1,-4,1
1729,"2010/2011",20,96,840008,8456,"MCI",10252,"AVL",4,0,1,0,0,0,1,0,4,-4,-1,1,0,-2,0,-4,-3,-5,2,-12,2,-12
1729,"2010/2011",20,96,840009,8658,"BIR",10260,"MUN",1,1,0,0,1,0,0,1,0,0,-2,-1,-2,0,-1,0,1,1,0,1,0,1
1729,"2010/2011",20,96,840010,8659,"WBA",8655,"BLB",1,3,0,1,0,1,0,0,-2,2,0,-1,2,-7,-1,-9,-2,-9,1,-10,1,-10
1729,"2010/2011",20,96,840011,10194,"STK",9879,"FUL",0,2,0,1,0,1,0,0,-2,2,-1,-1,-1,-2,1,-2,1,-4,2,-4,2,-4
1729,"2010/2011",20,96,840012,8528,"WIG",9825,"ARS",2,2,0,0,1,0,0,1,0,0,-1,-1,-1,1,0,2,0,7,-10,6,-10,6
1729,"2010/2011",20,96,840013,8455,"CHE",8559,"BOL",1,0,1,0,0,0,1,0,1,-1,1,-1,1,-2,-2,-1,1,-1,15,-2,15,-2
1729,"2010/2011",21,97,840055,8650,"LIV",8559,"BOL",2,1,1,0,0,0,1,0,1,-1,-1,-1,0,-2,3,-3,8,-2,9,-3,9,-3
1729,"2010/2011",21,97,840056,8472,"SUN",8655,"BLB",3,0,1,0,0,0,1,0,3,-3,-2,2,-1,1,0,-5,2,-6,4,-8,4,-8
1729,"2010/2011",21,97,840057,8586,"TOT",9879,"FUL",1,0,1,0,0,0,1,0,1,-1,2,2,2,1,3,0,5,-1,7,-2,7,-2
1729,"2010/2011",21,97,840058,8654,"WHU",8602,"WOL",2,0,1,0,0,0,1,0,2,-2,0,1,-2,1,0,-2,0,-4,-4,-11,-4,-11
1729,"2010/2011",21,97,840059,8456,"MCI",8483,"BLA",1,0,1,0,0,0,1,0,1,-1,4,2,3,3,4,3,4,2,6,-7,6,-3
1729,"2010/2011",21,97,840060,8658,"BIR",9825,"ARS",0,3,0,1,0,1,0,0,-3,3,0,0,-2,-1,-2,1,-1,4,0,6,0,6
1729,"2010/2011",21,97,840061,8659,"WBA",10260,"MUN",1,2,0,1,0,1,0,0,-1,1,-2,0,-2,-1,0,0,-5,0,-1,1,-1,1
1729,"2010/2011",21,97,840062,10194,"STK",8668,"EVE",2,0,1,0,0,0,1,0,2,-2,-2,0,-3,1,-3,1,0,1,0,1,0,1
1729,"2010/2011",21,97,840063,8528,"WIG",10261,"NEW",0,1,0,1,0,1,0,0,-1,1,0,-2,-1,0,-1,-2,0,-5,-6,-7,-10,-7
1729,"2010/2011",21,97,840064,8455,"CHE",10252,"AVL",3,3,0,0,1,0,0,1,0,0,1,-4,2,-3,2,-6,0,-8,16,-16,16,-16
1729,"2010/2011",22,98,840065,10260,"MUN",10194,"STK",2,1,1,0,0,0,1,0,1,-1,2,2,3,1,9,1,12,2,21,-2,21,-2
1729,"2010/2011",22,98,840066,9825,"ARS",8456,"MCI",0,0,0,0,1,0,0,1,0,0,2,2,3,4,4,4,2,9,12,10,12,10
1729,"2010/2011",22,98,840067,8602,"WOL",8455,"CHE",1,0,1,0,0,0,1,0,1,-1,-1,-2,0,-2,1,-2,-2,-5,-1,3,-1,3
1729,"2010/2011",22,98,840068,8559,"BOL",8528,"WIG",1,1,0,0,1,0,0,1,0,0,2,1,3,1,3,-1,9,-4,9,-5,9,-5
1729,"2010/2011",22,98,840069,8483,"BLA",8658,"BIR",1,2,0,1,0,1,0,0,-1,1,1,0,3,-1,2,-1,3,-2,2,-5,2,-5
1729,"2010/2011",22,98,840070,10252,"AVL",8472,"SUN",0,1,0,1,0,1,0,0,-1,1,-1,-2,0,-2,-2,-3,-1,0,3,-5,3,-5
1729,"2010/2011",22,98,840071,8668,"EVE",8586,"TOT",2,1,1,0,0,0,1,0,1,-1,0,1,0,-1,-3,-1,-4,-2,-2,-3,-2,-3
1729,"2010/2011",22,98,840072,10261,"NEW",8654,"WHU",5,0,1,0,0,0,1,0,5,-5,-2,2,0,2,0,1,-1,-2,6,-9,6,-9
1729,"2010/2011",22,98,840073,8655,"BLB",8650,"LIV",3,1,1,0,0,0,1,0,2,-2,-2,-1,-2,-3,1,-4,4,-6,3,-11,3,-11
1729,"2010/2011",22,98,840074,9879,"FUL",8659,"WBA",3,0,1,0,0,0,1,0,3,-3,-2,-2,-2,-3,-2,0,-5,-1,-3,-8,-3,-8
1729,"2010/2011",23,99,840075,8650,"LIV",8668,"EVE",2,2,0,0,1,0,0,1,0,0,1,-2,0,-2,1,-1,7,-1,10,0,10,-1
1729,"2010/2011",23,99,840076,8472,"SUN",10261,"NEW",1,1,0,0,1,0,0,1,0,0,3,1,1,-1,2,1,3,-5,7,-3,7,-6
1729,"2010/2011",23,99,840077,8586,"TOT",10260,"MUN",0,0,0,0,1,0,0,1,0,0,1,1,3,1,3,0,6,1,8,2,8,2
1729,"2010/2011",23,99,840078,8654,"WHU",9825,"ARS",0,3,0,1,0,1,0,0,-3,3,2,3,2,3,0,2,2,5,0,9,-2,9
1729,"2010/2011",23,99,840079,8456,"MCI",8602,"WOL",4,3,1,0,0,0,1,0,1,-1,1,-2,5,-1,4,-1,5,-5,4,-13,7,-13
1729,"2010/2011",23,99,840080,8658,"BIR",10252,"AVL",1,1,0,0,1,0,0,1,0,0,-3,0,-3,-4,-5,-3,-4,-8,-4,-10,-3,-16
1729,"2010/2011",23,99,840081,8659,"WBA",8483,"BLA",3,2,1,0,0,0,1,0,1,-1,-1,-1,-3,1,-3,2,-4,2,-3,-2,-2,-4
1729,"2010/2011",23,99,840082,10194,"STK",8559,"BOL",2,0,1,0,0,0,1,0,2,-2,2,-1,0,-2,-1,-3,1,-3,3,-6,2,-4
1729,"2010/2011",23,99,840083,8528,"WIG",9879,"FUL",1,1,0,0,1,0,0,1,0,0,-1,-1,-1,1,-2,0,-1,-1,-1,-3,-11,-3
1729,"2010/2011",23,99,840084,8455,"CHE",8655,"BLB",2,0,1,0,0,0,1,0,2,-2,0,-3,1,-1,2,-2,-1,-10,10,-10,16,-11
1729,"2010/2011",24,100,840085,10260,"MUN",8658,"BIR",5,0,1,0,0,0,1,0,5,-5,1,1,3,1,4,0,12,0,19,-4,22,-4
1729,"2010/2011",24,100,840086,9825,"ARS",8528,"WIG",3,0,1,0,0,0,1,0,3,-3,0,0,2,1,3,1,3,-3,6,-5,12,-5
1729,"2010/2011",24,100,840087,10252,"AVL",8456,"MCI",1,0,1,0,0,0,1,0,1,-1,-1,0,-2,2,-1,4,-3,7,-1,10,2,10
